ID|ID_Course|ID_Room|ID_Building|ID_Instructor|Start_Time|End_Time|Days|Max_Cap|Max_Wait 
4549|3032|385|45|11|11:00:00|13:00:00|1|30|20
4550|3033|648|30|69|18:00:00|17:00:00|1|30|20
4551|3033|183|38|103|14:00:00|19:00:00|1|30|20
4552|3034|516|23|85|15:00:00|13:00:00|1|30|20
4553|3035|192|18|100|9:00:00|20:00:00|1|30|20
4554|3035|453|37|110|9:00:00|16:00:00|1|30|20
4555|3036|312|31|62|18:00:00|14:00:00|1|30|20
4556|3036|91|45|57|15:00:00|12:00:00|1|30|20
4557|3037|284|21|100|15:00:00|15:00:00|1|30|20
4558|3038|564|32|5|17:00:00|16:00:00|1|30|20
4559|3038|317|22|85|13:00:00|14:00:00|1|30|20
4560|3039|229|22|35|14:00:00|13:00:00|1|30|20
4561|3040|115|34|6|20:00:00|20:00:00|1|30|20
4562|3040|835|40|121|14:00:00|20:00:00|1|30|20
4563|3041|533|38|106|13:00:00|13:00:00|1|30|20
4564|3042|510|28|75|18:00:00|13:00:00|1|30|20
4565|3042|26|43|9|16:00:00|16:00:00|1|30|20
4566|3043|259|15|117|12:00:00|11:00:00|1|30|20
4567|3043|499|38|11|10:00:00|11:00:00|1|30|20
4568|3044|317|44|95|10:00:00|11:00:00|1|30|20
4569|3045|99|37|48|14:00:00|19:00:00|1|30|20
4570|3045|460|29|75|11:00:00|13:00:00|1|30|20
4571|3046|380|19|27|12:00:00|9:00:00|1|30|20
4572|3046|475|27|32|19:00:00|19:00:00|1|30|20
4573|3047|909|44|11|10:00:00|16:00:00|1|30|20
4574|3047|516|33|108|10:00:00|9:00:00|1|30|20
4575|3048|426|27|71|12:00:00|15:00:00|1|30|20
4576|3049|142|6|38|12:00:00|20:00:00|1|30|20
4577|3049|629|38|119|12:00:00|13:00:00|1|30|20
4578|3050|414|39|30|20:00:00|15:00:00|1|30|20
4579|3050|130|29|114|13:00:00|13:00:00|1|30|20
4580|3051|61|5|32|13:00:00|19:00:00|1|30|20
4581|3051|24|17|103|19:00:00|17:00:00|1|30|20
4582|3052|854|46|102|16:00:00|13:00:00|1|30|20
4583|3052|193|18|22|17:00:00|9:00:00|1|30|20
4584|3053|14|17|75|15:00:00|13:00:00|1|30|20
4585|3054|359|31|66|10:00:00|14:00:00|1|30|20
4586|3055|948|45|69|12:00:00|15:00:00|1|30|20
4587|3056|125|8|111|16:00:00|18:00:00|1|30|20
4588|3057|304|37|79|20:00:00|13:00:00|1|30|20
4589|3057|288|36|80|18:00:00|18:00:00|1|30|20
4590|3058|638|31|30|18:00:00|13:00:00|1|30|20
4591|3059|298|41|113|13:00:00|10:00:00|1|30|20
4592|3059|534|24|61|16:00:00|14:00:00|1|30|20
4593|3060|510|35|18|9:00:00|13:00:00|1|30|20
4594|3060|587|39|15|15:00:00|17:00:00|1|30|20
4595|3061|24|37|113|16:00:00|14:00:00|1|30|20
4596|3062|158|25|121|14:00:00|13:00:00|1|30|20
4597|3063|45|17|96|14:00:00|14:00:00|1|30|20
4598|3064|379|24|77|16:00:00|12:00:00|1|30|20
4599|3064|540|26|67|13:00:00|17:00:00|1|30|20
4600|3065|420|45|49|9:00:00|13:00:00|1|30|20
4601|3066|40|46|58|16:00:00|9:00:00|1|30|20
4602|3067|316|29|57|15:00:00|20:00:00|1|30|20
4603|3068|360|21|105|9:00:00|9:00:00|1|30|20
4604|3069|298|15|16|12:00:00|13:00:00|1|30|20
4605|3069|106|9|68|12:00:00|19:00:00|1|30|20
4606|3070|137|21|35|19:00:00|19:00:00|1|30|20
4607|3071|63|42|40|13:00:00|12:00:00|1|30|20
4608|3071|77|27|13|10:00:00|13:00:00|1|30|20
4609|3072|237|22|115|18:00:00|16:00:00|1|30|20
4610|3072|593|40|30|17:00:00|15:00:00|1|30|20
4611|3073|522|29|65|10:00:00|9:00:00|1|30|20
4612|3074|1088|46|2|18:00:00|11:00:00|1|30|20
4613|3074|305|25|73|17:00:00|10:00:00|1|30|20
4614|3075|102|22|83|17:00:00|20:00:00|1|30|20
4615|3075|219|40|41|13:00:00|16:00:00|1|30|20
4616|3076|402|34|111|10:00:00|16:00:00|1|30|20
4617|3077|651|37|39|17:00:00|9:00:00|1|30|20
4618|3077|945|45|67|9:00:00|9:00:00|1|30|20
4619|3078|94|16|93|10:00:00|15:00:00|1|30|20
4620|3079|611|43|11|13:00:00|16:00:00|1|30|20
4621|3080|855|37|46|14:00:00|11:00:00|1|30|20
4622|3080|16|43|58|16:00:00|14:00:00|1|30|20
4623|3081|164|12|97|10:00:00|9:00:00|1|30|20
4624|3082|339|40|87|10:00:00|16:00:00|1|30|20
4625|3082|732|37|115|16:00:00|18:00:00|1|30|20
4626|3083|475|23|111|10:00:00|15:00:00|1|30|20
4627|3083|140|21|20|13:00:00|10:00:00|1|30|20
4628|3084|354|42|96|11:00:00|11:00:00|1|30|20
4629|3085|722|43|57|16:00:00|16:00:00|1|30|20
4630|3085|756|43|90|9:00:00|15:00:00|1|30|20
4631|3086|458|30|35|20:00:00|12:00:00|1|30|20
4632|3087|809|41|97|18:00:00|15:00:00|1|30|20
4633|3087|201|12|21|13:00:00|15:00:00|1|30|20
4634|3088|102|16|118|12:00:00|17:00:00|1|30|20
4635|3089|189|30|96|10:00:00|14:00:00|1|30|20
4636|3089|283|27|71|9:00:00|12:00:00|1|30|20
4637|3090|273|32|52|13:00:00|14:00:00|1|30|20
4638|3090|532|40|100|11:00:00|12:00:00|1|30|20
4639|3091|181|15|70|16:00:00|20:00:00|1|30|20
4640|3091|129|28|104|10:00:00|15:00:00|1|30|20
4641|3092|125|11|26|15:00:00|9:00:00|1|30|20
4642|3092|84|20|37|9:00:00|14:00:00|1|30|20
4643|3093|197|20|64|15:00:00|17:00:00|1|30|20
4644|3093|57|16|119|20:00:00|18:00:00|1|30|20
4645|3094|348|19|49|19:00:00|10:00:00|1|30|20
4646|3094|359|40|37|18:00:00|15:00:00|1|30|20
4647|3095|148|37|94|15:00:00|9:00:00|1|30|20
4648|3096|460|32|92|9:00:00|20:00:00|1|30|20
4649|3096|472|29|114|18:00:00|20:00:00|1|30|20
4650|3097|663|39|78|16:00:00|9:00:00|1|30|20
4651|3097|889|45|51|18:00:00|12:00:00|1|30|20
4652|3098|810|34|38|19:00:00|17:00:00|1|30|20
4653|3099|886|39|12|9:00:00|13:00:00|1|30|20
4654|3100|365|35|60|16:00:00|12:00:00|1|30|20
4655|3100|483|31|71|14:00:00|20:00:00|1|30|20
4656|3101|129|17|68|9:00:00|20:00:00|1|30|20
4657|3102|296|32|64|13:00:00|17:00:00|1|30|20
4658|3103|406|18|118|13:00:00|14:00:00|1|30|20
4659|3103|784|43|114|9:00:00|16:00:00|1|30|20
4660|3104|331|31|99|11:00:00|15:00:00|1|30|20
4661|3104|638|39|74|13:00:00|10:00:00|1|30|20
4662|3105|942|42|118|10:00:00|12:00:00|1|30|20
4663|3106|1036|46|59|16:00:00|16:00:00|1|30|20
4664|3107|164|13|106|14:00:00|19:00:00|1|30|20
4665|3107|637|29|117|20:00:00|20:00:00|1|30|20
4666|3108|160|23|102|16:00:00|19:00:00|1|30|20
4667|3108|292|29|111|10:00:00|12:00:00|1|30|20
4668|3109|148|31|117|10:00:00|11:00:00|1|30|20
4669|3109|32|45|66|16:00:00|15:00:00|1|30|20
4670|3110|584|43|12|11:00:00|20:00:00|1|30|20
4671|3111|110|19|106|20:00:00|17:00:00|1|30|20
4672|3111|475|32|28|15:00:00|20:00:00|1|30|20
4673|3112|426|26|67|16:00:00|12:00:00|1|30|20
4674|3112|461|41|42|16:00:00|9:00:00|1|30|20
4675|3113|51|35|43|9:00:00|20:00:00|1|30|20
4676|3113|427|27|109|10:00:00|19:00:00|1|30|20
4677|3114|120|41|31|10:00:00|11:00:00|1|30|20
4678|3114|777|46|74|18:00:00|20:00:00|1|30|20
4679|3115|796|36|41|13:00:00|11:00:00|1|30|20
4680|3116|535|26|1|19:00:00|16:00:00|1|30|20
4681|3117|89|18|118|10:00:00|9:00:00|1|30|20
4682|3117|817|44|25|17:00:00|9:00:00|1|30|20
4683|3118|782|38|95|11:00:00|16:00:00|1|30|20
4684|3118|16|37|2|13:00:00|13:00:00|1|30|20
4685|3119|107|36|41|16:00:00|16:00:00|1|30|20
4686|3120|29|30|24|18:00:00|12:00:00|1|30|20
4687|3120|340|17|62|16:00:00|16:00:00|1|30|20
4688|3121|325|24|53|18:00:00|18:00:00|1|30|20
4689|3121|11|14|79|13:00:00|17:00:00|1|30|20
4690|3122|580|41|57|15:00:00|17:00:00|1|30|20
4691|3122|200|33|84|14:00:00|12:00:00|1|30|20
4692|3123|531|24|58|9:00:00|18:00:00|1|30|20
4693|3124|76|20|110|10:00:00|16:00:00|1|30|20
4694|3125|107|13|3|20:00:00|15:00:00|1|30|20
4695|3126|213|12|39|19:00:00|9:00:00|1|30|20
4696|3126|129|43|45|13:00:00|10:00:00|1|30|20
4697|3127|33|42|16|10:00:00|13:00:00|1|30|20
4698|3128|410|36|83|13:00:00|15:00:00|1|30|20
4699|3129|951|43|28|16:00:00|15:00:00|1|30|20
4700|3129|378|23|43|16:00:00|17:00:00|1|30|20
4701|3130|127|39|92|12:00:00|19:00:00|1|30|20
4702|3131|912|41|59|18:00:00|17:00:00|1|30|20
4703|3132|277|21|108|13:00:00|13:00:00|1|30|20
4704|3132|345|44|30|19:00:00|12:00:00|1|30|20
4705|3133|213|33|90|11:00:00|10:00:00|1|30|20
4706|3133|625|44|11|13:00:00|14:00:00|1|30|20
4707|3134|483|46|123|19:00:00|17:00:00|1|30|20
4708|3134|301|24|17|15:00:00|18:00:00|1|30|20
4709|3135|94|20|59|16:00:00|13:00:00|1|30|20
4710|3135|506|43|89|10:00:00|13:00:00|1|30|20
4711|3136|553|35|83|20:00:00|19:00:00|1|30|20
4712|3136|68|41|106|10:00:00|12:00:00|1|30|20
4713|3137|163|37|117|13:00:00|19:00:00|1|30|20
4714|3137|686|40|50|14:00:00|12:00:00|1|30|20
4715|3138|306|15|36|11:00:00|13:00:00|1|30|20
4716|3139|261|19|104|19:00:00|11:00:00|1|30|20
4717|3140|45|26|123|16:00:00|19:00:00|1|30|20
4718|3141|16|15|15|15:00:00|15:00:00|1|30|20
4719|3141|672|45|28|10:00:00|14:00:00|1|30|20
4720|3142|511|33|59|18:00:00|18:00:00|1|30|20
4721|3142|758|33|52|18:00:00|15:00:00|1|30|20
4722|3143|549|42|52|14:00:00|12:00:00|1|30|20
4723|3144|270|42|28|17:00:00|15:00:00|1|30|20
4724|3144|96|15|89|16:00:00|12:00:00|1|30|20
4725|3145|322|45|36|10:00:00|14:00:00|1|30|20
4726|3145|239|16|98|17:00:00|12:00:00|1|30|20
4727|3146|391|20|65|15:00:00|12:00:00|1|30|20
4728|3146|515|24|32|16:00:00|15:00:00|1|30|20
4729|3147|734|40|75|18:00:00|16:00:00|1|30|20
4730|3147|422|19|117|12:00:00|20:00:00|1|30|20
4731|3148|582|43|21|14:00:00|18:00:00|1|30|20
4732|3148|756|42|83|10:00:00|20:00:00|1|30|20
4733|3149|190|45|21|13:00:00|17:00:00|1|30|20
4734|3149|46|35|93|16:00:00|17:00:00|1|30|20
4735|3150|821|37|124|13:00:00|16:00:00|1|30|20
4736|3150|382|22|70|9:00:00|19:00:00|1|30|20
4737|3151|124|37|116|9:00:00|17:00:00|1|30|20
4738|3151|94|32|112|9:00:00|12:00:00|1|30|20
4739|3152|257|11|5|13:00:00|17:00:00|1|30|20
4740|3152|758|36|5|18:00:00|17:00:00|1|30|20
4741|3153|11|1|55|16:00:00|9:00:00|1|30|20
4742|3154|418|31|93|16:00:00|14:00:00|1|30|20
4743|3155|301|15|72|12:00:00|13:00:00|1|30|20
4744|3155|949|44|35|15:00:00|14:00:00|1|30|20
4745|3156|216|12|10|14:00:00|11:00:00|1|30|20
4746|3156|201|35|117|18:00:00|9:00:00|1|30|20
4747|3157|115|46|67|18:00:00|11:00:00|1|30|20
4748|3157|835|45|62|17:00:00|15:00:00|1|30|20
4749|3158|980|46|42|18:00:00|17:00:00|1|30|20
4750|3158|482|33|101|19:00:00|17:00:00|1|30|20
4751|3159|577|28|73|14:00:00|13:00:00|1|30|20
4752|3160|146|8|9|9:00:00|9:00:00|1|30|20
4753|3160|474|27|75|13:00:00|10:00:00|1|30|20
4754|3161|350|30|75|15:00:00|15:00:00|1|30|20
4755|3162|293|42|10|10:00:00|18:00:00|1|30|20
4756|3162|180|40|87|18:00:00|17:00:00|1|30|20
4757|3163|18|14|27|12:00:00|10:00:00|1|30|20
4758|3163|168|20|89|20:00:00|15:00:00|1|30|20
4759|3164|623|46|81|15:00:00|13:00:00|1|30|20
4760|3164|531|42|42|12:00:00|10:00:00|1|30|20
4761|3165|468|25|33|11:00:00|10:00:00|1|30|20
4762|3166|826|36|18|20:00:00|19:00:00|1|30|20
4763|3166|686|46|49|11:00:00|10:00:00|1|30|20
4764|3167|866|41|73|16:00:00|11:00:00|1|30|20
4765|3167|891|45|52|14:00:00|20:00:00|1|30|20
4766|3168|879|43|60|11:00:00|19:00:00|1|30|20
4767|3168|475|22|123|12:00:00|13:00:00|1|30|20
4768|3169|738|46|114|19:00:00|14:00:00|1|30|20
4769|3169|93|4|6|10:00:00|17:00:00|1|30|20
4770|3170|661|41|104|20:00:00|18:00:00|1|30|20
4771|3171|806|40|62|13:00:00|11:00:00|1|30|20
4772|3171|345|38|52|9:00:00|19:00:00|1|30|20
4773|3172|325|30|96|15:00:00|13:00:00|1|30|20
4774|3172|802|42|30|20:00:00|17:00:00|1|30|20
4775|3173|40|32|10|14:00:00|18:00:00|1|30|20
4776|3174|477|43|47|15:00:00|10:00:00|1|30|20
4777|3174|198|15|120|12:00:00|18:00:00|1|30|20
4778|3175|104|11|40|12:00:00|12:00:00|1|30|20
4779|3175|430|20|49|12:00:00|10:00:00|1|30|20
4780|3176|102|8|64|14:00:00|10:00:00|1|30|20
4781|3177|300|25|4|9:00:00|14:00:00|1|30|20
4782|3177|339|14|115|12:00:00|9:00:00|1|30|20
4783|3178|144|37|59|19:00:00|13:00:00|1|30|20
4784|3179|677|42|121|13:00:00|17:00:00|1|30|20
4785|3179|684|45|49|10:00:00|17:00:00|1|30|20
4786|3180|507|43|121|10:00:00|15:00:00|1|30|20
4787|3180|653|38|40|11:00:00|9:00:00|1|30|20
4788|3181|19|35|65|18:00:00|13:00:00|1|30|20
4789|3182|620|39|89|12:00:00|10:00:00|1|30|20
4790|3183|610|39|1|10:00:00|14:00:00|1|30|20
4791|3184|126|30|54|16:00:00|18:00:00|1|30|20
4792|3185|276|16|73|15:00:00|11:00:00|1|30|20
4793|3185|479|30|14|16:00:00|17:00:00|1|30|20
4794|3186|491|41|89|11:00:00|10:00:00|1|30|20
4795|3186|804|43|46|17:00:00|19:00:00|1|30|20
4796|3187|143|28|101|16:00:00|11:00:00|1|30|20
4797|3187|807|37|123|14:00:00|14:00:00|1|30|20
4798|3188|516|40|11|11:00:00|16:00:00|1|30|20
4799|3189|12|42|30|13:00:00|13:00:00|1|30|20
4800|3190|275|44|110|12:00:00|17:00:00|1|30|20
4801|3190|258|19|97|15:00:00|11:00:00|1|30|20
4802|3191|125|8|107|15:00:00|11:00:00|1|30|20
4803|3191|249|45|112|18:00:00|13:00:00|1|30|20
4804|3192|594|37|82|12:00:00|14:00:00|1|30|20
4805|3193|278|33|113|11:00:00|17:00:00|1|30|20
4806|3194|321|19|4|10:00:00|12:00:00|1|30|20
4807|3194|987|46|92|15:00:00|12:00:00|1|30|20
4808|3195|287|40|52|14:00:00|9:00:00|1|30|20
4809|3195|263|42|32|20:00:00|20:00:00|1|30|20
4810|3196|257|41|97|16:00:00|18:00:00|1|30|20
4811|3196|724|46|124|17:00:00|19:00:00|1|30|20
4812|3197|691|30|75|9:00:00|17:00:00|1|30|20
4813|3198|386|33|98|10:00:00|17:00:00|1|30|20
4814|3199|277|13|51|17:00:00|19:00:00|1|30|20
4815|3199|475|30|16|17:00:00|14:00:00|1|30|20
4816|3200|675|46|122|18:00:00|16:00:00|1|30|20
4817|3201|596|34|39|11:00:00|11:00:00|1|30|20
4818|3202|96|38|100|17:00:00|9:00:00|1|30|20
4819|3203|840|35|83|9:00:00|19:00:00|1|30|20
4820|3203|275|16|10|11:00:00|16:00:00|1|30|20
4821|3204|383|17|112|15:00:00|11:00:00|1|30|20
4822|3205|37|30|41|11:00:00|16:00:00|1|30|20
4823|3206|98|5|92|9:00:00|14:00:00|1|30|20
4824|3207|141|8|2|12:00:00|9:00:00|1|30|20
4825|3208|161|12|54|15:00:00|12:00:00|1|30|20
4826|3208|144|46|79|15:00:00|14:00:00|1|30|20
4827|3209|197|22|61|12:00:00|20:00:00|1|30|20
4828|3210|135|21|80|17:00:00|13:00:00|1|30|20
4829|3210|486|28|87|11:00:00|19:00:00|1|30|20
4830|3211|713|33|60|10:00:00|17:00:00|1|30|20
4831|3211|620|26|49|14:00:00|16:00:00|1|30|20
4832|3212|278|16|42|14:00:00|10:00:00|1|30|20
4833|3213|290|28|14|19:00:00|9:00:00|1|30|20
4834|3213|687|42|10|18:00:00|15:00:00|1|30|20
4835|3214|432|39|118|19:00:00|20:00:00|1|30|20
4836|3215|166|10|46|19:00:00|18:00:00|1|30|20
4837|3215|391|33|23|14:00:00|16:00:00|1|30|20
4838|3216|480|45|118|15:00:00|18:00:00|1|30|20
4839|3217|111|8|69|17:00:00|18:00:00|1|30|20
4840|3218|13|20|78|14:00:00|17:00:00|1|30|20
4841|3219|622|42|54|16:00:00|18:00:00|1|30|20
4842|3219|314|38|88|20:00:00|12:00:00|1|30|20
4843|3220|456|26|13|10:00:00|15:00:00|1|30|20
4844|3221|582|35|29|12:00:00|20:00:00|1|30|20
4845|3221|120|45|22|19:00:00|19:00:00|1|30|20
4846|3222|107|12|29|15:00:00|19:00:00|1|30|20
4847|3223|615|30|3|20:00:00|18:00:00|1|30|20
4848|3223|424|37|12|18:00:00|13:00:00|1|30|20
4849|3224|1043|46|50|14:00:00|15:00:00|1|30|20
4850|3225|243|21|46|17:00:00|19:00:00|1|30|20
4851|3226|329|38|78|15:00:00|17:00:00|1|30|20
4852|3227|839|44|108|16:00:00|20:00:00|1|30|20
4853|3228|528|39|109|12:00:00|12:00:00|1|30|20
4854|3228|1063|46|11|19:00:00|10:00:00|1|30|20
4855|3229|140|19|95|11:00:00|18:00:00|1|30|20
4856|3229|332|45|89|20:00:00|18:00:00|1|30|20
4857|3230|788|46|78|17:00:00|9:00:00|1|30|20
4858|3230|831|37|1|15:00:00|17:00:00|1|30|20
4859|3231|230|14|12|18:00:00|12:00:00|1|30|20
4860|3231|155|33|86|20:00:00|10:00:00|1|30|20
4861|3232|95|29|122|16:00:00|13:00:00|1|30|20
4862|3233|193|24|11|13:00:00|19:00:00|1|30|20
4863|3233|245|26|83|19:00:00|10:00:00|1|30|20
4864|3234|21|45|100|14:00:00|14:00:00|1|30|20
4865|3235|716|32|107|19:00:00|17:00:00|1|30|20
4866|3235|752|33|116|14:00:00|12:00:00|1|30|20
4867|3236|243|27|38|13:00:00|18:00:00|1|30|20
4868|3237|431|31|53|15:00:00|9:00:00|1|30|20
4869|3238|18|13|47|9:00:00|14:00:00|1|30|20
4870|3239|472|43|40|19:00:00|11:00:00|1|30|20
4871|3240|73|3|77|9:00:00|11:00:00|1|30|20
4872|3240|418|41|3|9:00:00|20:00:00|1|30|20
4873|3241|124|31|65|13:00:00|19:00:00|1|30|20
4874|3242|12|28|7|14:00:00|18:00:00|1|30|20
4875|3242|252|21|13|11:00:00|14:00:00|1|30|20
4876|3243|813|46|83|20:00:00|14:00:00|1|30|20
4877|3243|32|26|20|11:00:00|10:00:00|1|30|20
4878|3244|389|38|71|11:00:00|9:00:00|1|30|20
4879|3245|237|22|119|14:00:00|9:00:00|1|30|20
4880|3245|1009|46|18|11:00:00|9:00:00|1|30|20
4881|3246|219|45|55|17:00:00|17:00:00|1|30|20
4882|3246|428|43|118|15:00:00|13:00:00|1|30|20
4883|3247|487|44|62|10:00:00|11:00:00|1|30|20
4884|3247|26|23|36|17:00:00|13:00:00|1|30|20
4885|3248|976|46|26|14:00:00|13:00:00|1|30|20
4886|3248|158|7|17|10:00:00|14:00:00|1|30|20
4887|3249|348|38|92|15:00:00|12:00:00|1|30|20
4888|3250|1049|46|102|17:00:00|15:00:00|1|30|20
4889|3251|690|45|14|14:00:00|15:00:00|1|30|20
4890|3251|371|38|45|11:00:00|16:00:00|1|30|20
4891|3252|38|11|98|14:00:00|14:00:00|1|30|20
4892|3253|529|37|39|16:00:00|19:00:00|1|30|20
4893|3254|417|42|69|11:00:00|11:00:00|1|30|20
4894|3255|721|45|68|11:00:00|12:00:00|1|30|20
4895|3256|164|19|107|15:00:00|20:00:00|1|30|20
4896|3257|347|28|72|17:00:00|12:00:00|1|30|20
4897|3257|340|43|119|9:00:00|20:00:00|1|30|20
4898|3258|220|36|98|10:00:00|14:00:00|1|30|20
4899|3258|843|42|25|14:00:00|20:00:00|1|30|20
4900|3259|244|12|48|19:00:00|13:00:00|1|30|20
4901|3259|68|12|84|14:00:00|14:00:00|1|30|20
4902|3260|67|36|113|9:00:00|16:00:00|1|30|20
4903|3260|52|33|73|12:00:00|13:00:00|1|30|20
4904|3261|767|37|24|18:00:00|17:00:00|1|30|20
4905|3262|579|32|45|14:00:00|17:00:00|1|30|20
4906|3262|130|32|14|9:00:00|17:00:00|1|30|20
4907|3263|571|34|14|13:00:00|12:00:00|1|30|20
4908|3264|81|21|43|17:00:00|16:00:00|1|30|20
4909|3265|233|16|77|16:00:00|16:00:00|1|30|20
4910|3265|1|1|95|17:00:00|11:00:00|1|30|20
4911|3266|148|8|87|9:00:00|17:00:00|1|30|20
4912|3266|162|46|109|15:00:00|16:00:00|1|30|20
4913|3267|40|9|104|10:00:00|12:00:00|1|30|20
4914|3268|599|39|86|14:00:00|9:00:00|1|30|20
4915|3269|92|23|106|13:00:00|15:00:00|1|30|20
4916|3269|50|5|10|16:00:00|9:00:00|1|30|20
4917|3270|37|3|20|11:00:00|16:00:00|1|30|20
4918|3271|437|41|14|17:00:00|14:00:00|1|30|20
4919|3272|494|33|3|19:00:00|18:00:00|1|30|20
4920|3273|428|39|117|17:00:00|18:00:00|1|30|20
4921|3274|114|9|97|13:00:00|19:00:00|1|30|20
4922|3274|702|37|107|11:00:00|9:00:00|1|30|20
4923|3275|976|42|49|12:00:00|12:00:00|1|30|20
4924|3276|514|33|74|15:00:00|18:00:00|1|30|20
4925|3276|203|15|89|15:00:00|11:00:00|1|30|20
4926|3277|37|17|100|11:00:00|16:00:00|1|30|20
4927|3277|706|34|109|16:00:00|17:00:00|1|30|20
4928|3278|645|46|123|18:00:00|10:00:00|1|30|20
4929|3279|492|25|74|16:00:00|17:00:00|1|30|20
4930|3280|111|30|27|13:00:00|10:00:00|1|30|20
4931|3280|263|44|83|20:00:00|10:00:00|1|30|20
4932|3281|276|24|53|10:00:00|12:00:00|1|30|20
4933|3281|563|29|98|13:00:00|14:00:00|1|30|20
4934|3282|516|43|30|9:00:00|19:00:00|1|30|20
4935|3283|328|32|6|16:00:00|9:00:00|1|30|20
4936|3284|497|42|88|17:00:00|17:00:00|1|30|20
4937|3285|264|14|13|10:00:00|17:00:00|1|30|20
4938|3285|331|21|23|13:00:00|15:00:00|1|30|20
4939|3286|309|41|111|14:00:00|15:00:00|1|30|20
4940|3287|190|16|85|18:00:00|13:00:00|1|30|20
4941|3287|518|25|23|13:00:00|11:00:00|1|30|20
4942|3288|65|6|60|11:00:00|9:00:00|1|30|20
4943|3288|60|14|111|11:00:00|10:00:00|1|30|20
4944|3289|268|36|8|13:00:00|20:00:00|1|30|20
4945|3290|180|42|29|9:00:00|20:00:00|1|30|20
4946|3291|256|18|62|11:00:00|20:00:00|1|30|20
4947|3291|42|16|71|13:00:00|16:00:00|1|30|20
4948|3292|779|33|113|10:00:00|20:00:00|1|30|20
4949|3293|103|22|121|9:00:00|15:00:00|1|30|20
4950|3294|895|41|70|9:00:00|9:00:00|1|30|20
4951|3295|176|44|94|17:00:00|9:00:00|1|30|20
4952|3296|754|35|4|12:00:00|11:00:00|1|30|20
4953|3297|402|38|58|14:00:00|11:00:00|1|30|20
4954|3297|390|21|67|16:00:00|15:00:00|1|30|20
4955|3298|26|13|120|18:00:00|14:00:00|1|30|20
4956|3299|342|29|21|20:00:00|15:00:00|1|30|20
4957|3300|614|42|107|15:00:00|12:00:00|1|30|20
4958|3301|615|33|51|20:00:00|15:00:00|1|30|20
4959|3302|225|36|83|20:00:00|9:00:00|1|30|20
4960|3302|161|33|18|16:00:00|15:00:00|1|30|20
4961|3303|315|14|115|9:00:00|12:00:00|1|30|20
4962|3303|94|33|92|15:00:00|18:00:00|1|30|20
4963|3304|123|19|42|12:00:00|19:00:00|1|30|20
4964|3305|465|32|60|16:00:00|20:00:00|1|30|20
4965|3306|268|41|81|11:00:00|19:00:00|1|30|20
4966|3307|565|40|84|16:00:00|16:00:00|1|30|20
4967|3308|775|45|110|13:00:00|11:00:00|1|30|20
4968|3308|645|44|87|11:00:00|10:00:00|1|30|20
4969|3309|527|38|42|20:00:00|17:00:00|1|30|20
4970|3309|280|40|80|18:00:00|20:00:00|1|30|20
4971|3310|444|30|103|13:00:00|14:00:00|1|30|20
4972|3311|39|2|30|13:00:00|12:00:00|1|30|20
4973|3311|76|26|55|17:00:00|9:00:00|1|30|20
4974|3312|321|19|84|11:00:00|20:00:00|1|30|20
4975|3313|109|17|99|19:00:00|14:00:00|1|30|20
4976|3314|142|16|20|9:00:00|16:00:00|1|30|20
4977|3314|142|41|35|16:00:00|13:00:00|1|30|20
4978|3315|474|32|60|10:00:00|20:00:00|1|30|20
4979|3315|117|37|49|19:00:00|13:00:00|1|30|20
4980|3316|565|44|116|9:00:00|14:00:00|1|30|20
4981|3316|83|45|32|10:00:00|19:00:00|1|30|20
4982|3317|567|34|83|12:00:00|15:00:00|1|30|20
4983|3318|495|31|37|18:00:00|18:00:00|1|30|20
4984|3319|108|15|36|19:00:00|19:00:00|1|30|20
4985|3319|561|35|61|16:00:00|12:00:00|1|30|20
4986|3320|313|42|42|14:00:00|13:00:00|1|30|20
4987|3320|432|23|63|14:00:00|18:00:00|1|30|20
4988|3321|676|46|20|18:00:00|16:00:00|1|30|20
4989|3321|23|14|36|11:00:00|20:00:00|1|30|20
4990|3322|22|41|51|15:00:00|11:00:00|1|30|20
4991|3323|84|7|93|12:00:00|10:00:00|1|30|20
4992|3324|453|19|30|19:00:00|17:00:00|1|30|20
4993|3324|860|36|6|12:00:00|9:00:00|1|30|20
4994|3325|58|45|14|9:00:00|15:00:00|1|30|20
4995|3325|443|41|41|17:00:00|16:00:00|1|30|20
4996|3326|230|30|107|20:00:00|11:00:00|1|30|20
4997|3327|7|5|9|9:00:00|11:00:00|1|30|20
4998|3328|583|28|63|19:00:00|11:00:00|1|30|20
4999|3329|37|40|42|16:00:00|10:00:00|1|30|20
5000|3329|3|25|87|20:00:00|14:00:00|1|30|20
5001|3330|529|44|42|12:00:00|14:00:00|1|30|20
5002|3330|347|28|33|20:00:00|20:00:00|1|30|20
5003|3331|319|29|68|15:00:00|14:00:00|1|30|20
5004|3332|1002|44|5|11:00:00|13:00:00|1|30|20
5005|3332|1|7|58|20:00:00|17:00:00|1|30|20
5006|3333|30|34|102|12:00:00|13:00:00|1|30|20
5007|3333|478|23|101|18:00:00|18:00:00|1|30|20
5008|3334|521|39|113|9:00:00|11:00:00|1|30|20
5009|3335|510|23|118|13:00:00|15:00:00|1|30|20
5010|3336|641|40|105|9:00:00|16:00:00|1|30|20
5011|3336|657|37|43|17:00:00|9:00:00|1|30|20
5012|3337|842|37|19|16:00:00|9:00:00|1|30|20
